2020-10-21T13:07:05.213984+00:00,app[web.1]:,AB_TESTING:,B,1603285622393,1603285624944,mp2,thanuqp
2020-10-21T13:07:08.313509+00:00,app[web.1]:,AB_TESTING:,C,1603285627960,0,0,thanuqp
2020-10-21T13:07:10.495316+00:00,app[web.1]:,AB_TESTING:,B,1603285630223,0,0,thanuqp
2020-10-21T13:07:12.155061+00:00,app[web.1]:,AB_TESTING:,B,1603285630223,1603285631878,mp3,thanuqp
2020-10-21T13:07:14.565402+00:00,app[web.1]:,AB_TESTING:,C,1603285634250,0,0,thanuqp
2020-10-21T13:07:16.907648+00:00,app[web.1]:,AB_TESTING:,B,1603285636564,0,0,thanuqp
2020-10-21T13:07:18.179348+00:00,app[web.1]:,AB_TESTING:,B,1603285636564,1603285637909,mp3,thanuqp
2020-10-21T13:07:21.216152+00:00,app[web.1]:,AB_TESTING:,B,1603285636564,1603285640947,mp1,thanuqp
2020-10-21T13:07:23.029921+00:00,app[web.1]:,AB_TESTING:,C,1603285642711,0,0,thanuqp
2020-10-21T13:07:36.887736+00:00,app[web.1]:,AB_TESTING:,B,1603285656867,0,0,lwucta
2020-10-21T13:07:39.294588+00:00,app[web.1]:,AB_TESTING:,B,1603285656867,1603285659273,mp4,lwucta
2020-10-21T13:07:39.526340+00:00,app[web.1]:,AB_TESTING:,B,1603285656867,1603285659509,mp4,lwucta
2020-10-21T13:07:39.803776+00:00,app[web.1]:,AB_TESTING:,B,1603285656867,1603285659787,mp4,lwucta
2020-10-21T13:07:40.088068+00:00,app[web.1]:,AB_TESTING:,B,1603285656867,1603285660073,mp4,lwucta
2020-10-21T13:07:40.473347+00:00,app[web.1]:,AB_TESTING:,B,1603285656867,1603285660455,mp4,lwucta
2020-10-21T13:07:42.151061+00:00,app[web.1]:,AB_TESTING:,C,1603285662133,0,0,lwucta
2020-10-21T13:08:37.235975+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,0,0,rzwdzxgzx
2020-10-21T13:08:39.762427+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285719641,mp3,rzwdzxgzx
2020-10-21T13:08:39.996519+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285719875,mp3,rzwdzxgzx
2020-10-21T13:08:40.231276+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285720108,mp3,rzwdzxgzx
2020-10-21T13:08:40.469926+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285720343,mp3,rzwdzxgzx
2020-10-21T13:08:40.701963+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285720582,mp3,rzwdzxgzx
2020-10-21T13:08:40.934506+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285720814,mp3,rzwdzxgzx
2020-10-21T13:08:41.167631+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285721046,mp3,rzwdzxgzx
2020-10-21T13:08:41.399015+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285721279,mp3,rzwdzxgzx
2020-10-21T13:08:41.630939+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285721511,mp3,rzwdzxgzx
2020-10-21T13:08:41.862789+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285721742,mp3,rzwdzxgzx
2020-10-21T13:08:42.095319+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285721974,mp3,rzwdzxgzx
2020-10-21T13:08:42.330815+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285722207,mp3,rzwdzxgzx
2020-10-21T13:08:42.562738+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285722442,mp3,rzwdzxgzx
2020-10-21T13:08:42.923853+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285722674,mp3,rzwdzxgzx
2020-10-21T13:08:43.167881+00:00,app[web.1]:,AB_TESTING:,A,1603285716999,1603285723040,mp3,rzwdzxgzx
2020-10-21T13:08:43.723381+00:00,app[web.1]:,AB_TESTING:,C,1603285723602,0,0,rzwdzxgzx
2020-10-21T13:09:43.103217+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,0,0,txtssffn
2020-10-21T13:09:45.330142+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285785161,mp1,txtssffn
2020-10-21T13:09:47.087033+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285786975,mp3,txtssffn
2020-10-21T13:09:47.306700+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285787198,mp3,txtssffn
2020-10-21T13:09:47.535344+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285787426,mp3,txtssffn
2020-10-21T13:09:47.759117+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285787648,mp3,txtssffn
2020-10-21T13:09:49.181855+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285789071,mp4,txtssffn
2020-10-21T13:09:49.403380+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285789295,mp4,txtssffn
2020-10-21T13:09:49.637778+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285789517,mp4,txtssffn
2020-10-21T13:09:49.863234+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285789750,mp4,txtssffn
2020-10-21T13:09:51.116057+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285790997,mp2,txtssffn
2020-10-21T13:09:51.335313+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285791227,mp2,txtssffn
2020-10-21T13:09:51.556688+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285791447,mp2,txtssffn
2020-10-21T13:09:51.787201+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285791670,mp2,txtssffn
2020-10-21T13:09:52.010894+00:00,app[web.1]:,AB_TESTING:,B,1603285782713,1603285791901,mp2,txtssffn
2020-10-21T13:09:56.935402+00:00,app[web.1]:,AB_TESTING:,C,1603285796824,0,0,txtssffn
2020-10-21T13:09:59.167162+00:00,app[web.1]:,AB_TESTING:,B,1603285799041,0,0,txtssffn
2020-10-21T13:10:32.062444+00:00,app[web.1]:,AB_TESTING:,A,1603285831698,0,0,xoyhsjgac
2020-10-21T13:10:36.428693+00:00,app[web.1]:,AB_TESTING:,A,1603285831698,1603285836283,mp4,xoyhsjgac
2020-10-21T13:10:36.780138+00:00,app[web.1]:,AB_TESTING:,A,1603285831698,1603285836629,mp4,xoyhsjgac
2020-10-21T13:10:37.088642+00:00,app[web.1]:,AB_TESTING:,A,1603285831698,1603285836932,mp4,xoyhsjgac
2020-10-21T13:10:37.400216+00:00,app[web.1]:,AB_TESTING:,A,1603285831698,1603285837253,mp4,xoyhsjgac
2020-10-21T13:10:37.688426+00:00,app[web.1]:,AB_TESTING:,A,1603285831698,1603285837547,mp4,xoyhsjgac
2020-10-21T13:10:41.392484+00:00,app[web.1]:,AB_TESTING:,C,1603285841248,0,0,xoyhsjgac
2020-10-21T13:10:43.088177+00:00,app[web.1]:,AB_TESTING:,A,1603285842934,0,0,xoyhsjgac
2020-10-21T13:11:38.714685+00:00,app[web.1]:,AB_TESTING:,B,1603285897156,0,0,shdxlso
2020-10-21T13:11:40.715433+00:00,app[web.1]:,AB_TESTING:,B,1603285899173,0,0,bsxhiso
2020-10-21T13:12:45.682000+00:00,app[web.1]:,AB_TESTING:,B,1603285965269,0,0,bldynhjqqw
2020-10-21T13:12:46.796325+00:00,app[web.1]:,AB_TESTING:,B,1603285965269,1603285966395,mp1,bldynhjqqw
2020-10-21T13:12:47.309675+00:00,app[web.1]:,AB_TESTING:,B,1603285965269,1603285966905,mp1,bldynhjqqw
2020-10-21T13:12:48.306844+00:00,app[web.1]:,AB_TESTING:,B,1603285965269,1603285967909,mp2,bldynhjqqw
2020-10-21T13:12:49.591385+00:00,app[web.1]:,AB_TESTING:,B,1603285965269,1603285969199,mp3,bldynhjqqw
2020-10-21T13:12:50.271866+00:00,app[web.1]:,AB_TESTING:,B,1603285965269,1603285969870,mp4,bldynhjqqw
2020-10-21T13:12:50.434125+00:00,app[web.1]:,AB_TESTING:,A,1603285970182,0,0,uzzvfxt
2020-10-21T13:12:50.548423+00:00,app[web.1]:,AB_TESTING:,B,1603285965269,1603285970148,mp4,bldynhjqqw
2020-10-21T13:12:50.773227+00:00,app[web.1]:,AB_TESTING:,B,1603285965269,1603285970377,mp4,bldynhjqqw
2020-10-21T13:12:50.960730+00:00,app[web.1]:,AB_TESTING:,B,1603285965269,1603285970565,mp4,bldynhjqqw
2020-10-21T13:12:52.649976+00:00,app[web.1]:,AB_TESTING:,A,1603285970182,1603285972534,mp4,uzzvfxt
2020-10-21T13:12:52.781908+00:00,app[web.1]:,AB_TESTING:,C,1603285972388,0,0,bldynhjqqw
2020-10-21T13:12:53.298571+00:00,app[web.1]:,AB_TESTING:,A,1603285970182,1603285973182,mp4,uzzvfxt
2020-10-21T13:12:54.076171+00:00,app[web.1]:,AB_TESTING:,A,1603285970182,1603285973945,mp3,uzzvfxt
2020-10-21T13:12:55.348553+00:00,app[web.1]:,AB_TESTING:,A,1603285970182,1603285975237,mp2,uzzvfxt
2020-10-21T13:12:55.824923+00:00,app[web.1]:,AB_TESTING:,A,1603285970182,1603285975716,mp2,uzzvfxt
2020-10-21T13:12:56.803060+00:00,app[web.1]:,AB_TESTING:,A,1603285970182,1603285976691,mp3,uzzvfxt
2020-10-21T13:12:57.282312+00:00,app[web.1]:,AB_TESTING:,A,1603285977220,0,0,vnsxqml
2020-10-21T13:12:58.458707+00:00,app[web.1]:,AB_TESTING:,C,1603285978330,0,0,uzzvfxt
2020-10-21T13:14:55.374626+00:00,app[web.1]:,AB_TESTING:,A,1603285977220,1603286095244,mp1,vnsxqml
2020-10-21T13:14:55.469904+00:00,app[web.1]:,AB_TESTING:,A,1603285977220,1603286095448,mp1,vnsxqml
2020-10-21T13:14:55.686104+00:00,app[web.1]:,AB_TESTING:,A,1603285977220,1603286095664,mp1,vnsxqml
2020-10-21T13:14:56.667200+00:00,app[web.1]:,AB_TESTING:,A,1603285977220,1603286096639,mp2,vnsxqml
2020-10-21T13:14:56.864755+00:00,app[web.1]:,AB_TESTING:,A,1603285977220,1603286096841,mp2,vnsxqml
2020-10-21T13:14:58.599800+00:00,app[web.1]:,AB_TESTING:,A,1603285977220,1603286098574,mp3,vnsxqml
2020-10-21T13:14:59.539797+00:00,app[web.1]:,AB_TESTING:,A,1603285977220,1603286099516,mp4,vnsxqml
2020-10-21T13:15:00.859518+00:00,app[web.1]:,AB_TESTING:,C,1603286100837,0,0,vnsxqml
2020-10-21T13:15:02.146455+00:00,app[web.1]:,AB_TESTING:,A,1603286102122,0,0,vnsxqml
2020-10-21T13:15:03.241056+00:00,app[web.1]:,AB_TESTING:,A,1603286102122,1603286103219,mp4,vnsxqml
2020-10-21T13:15:59.030499+00:00,app[web.1]:,AB_TESTING:,A,1603286158952,0,0,phlkeazz
2020-10-21T13:15:59.970724+00:00,app[web.1]:,AB_TESTING:,A,1603286158952,1603286159935,mp1,phlkeazz
2020-10-21T13:16:00.931891+00:00,app[web.1]:,AB_TESTING:,A,1603286158952,1603286160895,mp2,phlkeazz
2020-10-21T13:16:01.705402+00:00,app[web.1]:,AB_TESTING:,A,1603286158952,1603286161670,mp3,phlkeazz
2020-10-21T13:16:02.848330+00:00,app[web.1]:,AB_TESTING:,A,1603286158952,1603286162810,mp4,phlkeazz
2020-10-21T13:16:03.030315+00:00,app[web.1]:,AB_TESTING:,A,1603286158952,1603286162995,mp4,phlkeazz
2020-10-21T13:16:03.219749+00:00,app[web.1]:,AB_TESTING:,A,1603286158952,1603286163174,mp4,phlkeazz
2020-10-21T13:16:03.360356+00:00,app[web.1]:,AB_TESTING:,A,1603286158952,1603286163326,mp4,phlkeazz
2020-10-21T13:16:04.381387+00:00,app[web.1]:,AB_TESTING:,C,1603286164341,0,0,phlkeazz
2020-10-21T13:16:18.121135+00:00,app[web.1]:,AB_TESTING:,A,1603286151713,0,0,joubcoao
2020-10-21T13:16:22.680254+00:00,app[web.1]:,AB_TESTING:,A,1603286151713,1603286156622,mp1,joubcoao
2020-10-21T13:16:24.144602+00:00,app[web.1]:,AB_TESTING:,A,1603286151713,1603286158086,mp2,joubcoao
2020-10-21T13:16:26.582729+00:00,app[web.1]:,AB_TESTING:,A,1603286151713,1603286160512,mp3,joubcoao
2020-10-21T13:16:28.127618+00:00,app[web.1]:,AB_TESTING:,A,1603286151713,1603286162064,mp4,joubcoao
2020-10-21T13:16:31.250045+00:00,app[web.1]:,AB_TESTING:,A,1603286151713,1603286165185,mp3,joubcoao
2020-10-21T13:16:35.721038+00:00,app[web.1]:,AB_TESTING:,A,1603286151713,1603286169652,mp1,joubcoao
2020-10-21T13:16:39.213145+00:00,app[web.1]:,AB_TESTING:,A,1603286151713,1603286173147,mp1,joubcoao
2020-10-21T13:16:46.950715+00:00,app[web.1]:,AB_TESTING:,C,1603286180884,0,0,joubcoao
2020-10-21T13:16:50.578956+00:00,app[web.1]:,AB_TESTING:,A,1603286184506,0,0,joubcoao
2020-10-21T13:16:53.356047+00:00,app[web.1]:,AB_TESTING:,A,1603286184506,1603286187293,mp2,joubcoao
2020-10-21T13:16:54.210528+00:00,app[web.1]:,AB_TESTING:,A,1603286184506,1603286188150,mp2,joubcoao
2020-10-21T13:16:59.664538+00:00,app[web.1]:,AB_TESTING:,C,1603286193578,0,0,joubcoao
2020-10-21T13:17:02.321214+00:00,app[web.1]:,AB_TESTING:,B,1603285899173,1603286221267,mp3,bsxhiso
2020-10-21T13:17:02.553114+00:00,app[web.1]:,AB_TESTING:,B,1603285899173,1603286222370,mp2,bsxhiso
2020-10-21T13:17:02.981707+00:00,app[web.1]:,AB_TESTING:,B,1603285899173,1603286222800,mp4,bsxhiso
2020-10-21T13:17:03.220084+00:00,app[web.1]:,AB_TESTING:,B,1603285899173,1603286223024,mp4,bsxhiso
2020-10-21T13:17:03.452016+00:00,app[web.1]:,AB_TESTING:,B,1603285899173,1603286223268,mp4,bsxhiso
2020-10-21T13:17:04.056395+00:00,app[web.1]:,AB_TESTING:,B,1603285899173,1603286223868,mp3,bsxhiso
2020-10-21T13:17:04.365331+00:00,app[web.1]:,AB_TESTING:,A,1603286198295,0,0,joubcoao
2020-10-21T13:17:06.700826+00:00,app[web.1]:,AB_TESTING:,C,1603286226457,0,0,bsxhiso
2020-10-21T13:27:55.122161+00:00,app[web.1]:,AB_TESTING:,A,1603286874820,0,0,abqqnnsbf
2020-10-21T13:30:36.720919+00:00,app[web.1]:,AB_TESTING:,A,1603286874820,1603287035734,mp4,abqqnnsbf
2020-10-21T13:30:37.023563+00:00,app[web.1]:,AB_TESTING:,A,1603286874820,1603287036857,mp4,abqqnnsbf
2020-10-21T13:30:37.313323+00:00,app[web.1]:,AB_TESTING:,A,1603286874820,1603287037146,mp4,abqqnnsbf
2020-10-21T13:30:37.642627+00:00,app[web.1]:,AB_TESTING:,A,1603286874820,1603287037453,mp4,abqqnnsbf
2020-10-21T13:30:37.935291+00:00,app[web.1]:,AB_TESTING:,A,1603286874820,1603287037764,mp4,abqqnnsbf
2020-10-21T13:30:38.216903+00:00,app[web.1]:,AB_TESTING:,A,1603286874820,1603287038064,mp4,abqqnnsbf
2020-10-21T13:30:38.507653+00:00,app[web.1]:,AB_TESTING:,A,1603286874820,1603287038348,mp4,abqqnnsbf
2020-10-21T13:30:42.694437+00:00,app[web.1]:,AB_TESTING:,C,1603287042436,0,0,abqqnnsbf
2020-10-21T21:37:24.520918+00:00,app[web.1]:,AB_TESTING:,B,1603316244267,0,0,htjmtdtji
2020-10-21T21:37:29.143256+00:00,app[web.1]:,AB_TESTING:,B,1603316244267,1603316248899,mp3,htjmtdtji
2020-10-21T21:37:29.936812+00:00,app[web.1]:,AB_TESTING:,B,1603316244267,1603316249648,mp4,htjmtdtji
2020-10-21T21:37:30.205074+00:00,app[web.1]:,AB_TESTING:,B,1603316244267,1603316249948,mp4,htjmtdtji
2020-10-21T21:37:31.405318+00:00,app[web.1]:,AB_TESTING:,B,1603316244267,1603316251163,mp1,htjmtdtji
2020-10-21T21:37:31.867640+00:00,app[web.1]:,AB_TESTING:,B,1603316244267,1603316251627,mp1,htjmtdtji
2020-10-21T21:37:31.999477+00:00,app[web.1]:,AB_TESTING:,B,1603316244267,1603316251756,mp1,htjmtdtji
2020-10-21T21:37:33.082122+00:00,app[web.1]:,AB_TESTING:,B,1603316244267,1603316252836,mp2,htjmtdtji
2020-10-21T21:37:34.601108+00:00,app[web.1]:,AB_TESTING:,C,1603316254350,0,0,htjmtdtji
2020-10-21T21:37:36.176858+00:00,app[web.1]:,AB_TESTING:,B,1603316255930,0,0,htjmtdtji
2020-10-21T21:37:47.736843+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,0,0,tjbzuufyk
2020-10-21T21:37:49.216740+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316269181,mp1,tjbzuufyk
2020-10-21T21:37:49.865343+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316269868,mp2,tjbzuufyk
2020-10-21T21:37:50.598505+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316270605,mp3,tjbzuufyk
2020-10-21T21:37:50.808984+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316270813,mp3,tjbzuufyk
2020-10-21T21:37:50.976896+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316270976,mp3,tjbzuufyk
2020-10-21T21:37:51.154790+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316271151,mp3,tjbzuufyk
2020-10-21T21:37:51.304904+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316271302,mp3,tjbzuufyk
2020-10-21T21:37:51.487313+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316271473,mp3,tjbzuufyk
2020-10-21T21:37:51.641161+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316271645,mp3,tjbzuufyk
2020-10-21T21:37:51.816959+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316271813,mp3,tjbzuufyk
2020-10-21T21:37:51.998285+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316271992,mp3,tjbzuufyk
2020-10-21T21:37:52.154508+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316272161,mp3,tjbzuufyk
2020-10-21T21:37:52.319070+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316272328,mp3,tjbzuufyk
2020-10-21T21:37:52.512723+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316272508,mp3,tjbzuufyk
2020-10-21T21:37:52.711631+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316272680,mp3,tjbzuufyk
2020-10-21T21:37:52.872870+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316272837,mp3,tjbzuufyk
2020-10-21T21:37:53.008765+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316273008,mp3,tjbzuufyk
2020-10-21T21:37:53.157112+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316273161,mp3,tjbzuufyk
2020-10-21T21:37:53.324519+00:00,app[web.1]:,AB_TESTING:,A,1603316267722,1603316273323,mp3,tjbzuufyk
2020-10-21T21:38:02.581500+00:00,app[web.1]:,AB_TESTING:,A,1603316282889,0,0,fcqkxwh
2020-10-21T21:38:03.566855+00:00,app[web.1]:,AB_TESTING:,A,1603316282889,1603316283889,mp1,fcqkxwh
2020-10-21T21:38:04.421195+00:00,app[web.1]:,AB_TESTING:,A,1603316282889,1603316284741,mp2,fcqkxwh
2020-10-21T21:38:05.037725+00:00,app[web.1]:,AB_TESTING:,A,1603316282889,1603316285331,mp3,fcqkxwh
2020-10-21T21:38:05.860899+00:00,app[web.1]:,AB_TESTING:,A,1603316282889,1603316286183,mp4,fcqkxwh
2020-10-21T21:38:05.977122+00:00,app[web.1]:,AB_TESTING:,A,1603316282889,1603316286302,mp4,fcqkxwh
2020-10-21T21:38:06.141220+00:00,app[web.1]:,AB_TESTING:,A,1603316282889,1603316286443,mp4,fcqkxwh
2020-10-21T21:38:06.258925+00:00,app[web.1]:,AB_TESTING:,A,1603316282889,1603316286556,mp4,fcqkxwh
2020-10-21T21:38:08.717299+00:00,app[web.1]:,AB_TESTING:,A,1603316289041,0,0,fcqkxwh
2020-10-21T21:38:09.600807+00:00,app[web.1]:,AB_TESTING:,A,1603316289041,1603316289932,mp1,fcqkxwh
2020-10-21T21:41:04.405934+00:00,app[web.1]:,AB_TESTING:,B,1603316464309,0,0,uguzmue
2020-10-21T21:41:05.816033+00:00,app[web.1]:,AB_TESTING:,B,1603316464309,1603316465736,mp1,uguzmue
2020-10-21T21:41:05.972769+00:00,app[web.1]:,AB_TESTING:,B,1603316464309,1603316465905,mp1,uguzmue
2020-10-21T21:41:06.137890+00:00,app[web.1]:,AB_TESTING:,B,1603316464309,1603316466066,mp1,uguzmue
2020-10-21T21:41:06.297723+00:00,app[web.1]:,AB_TESTING:,B,1603316464309,1603316466220,mp1,uguzmue
2020-10-21T21:41:06.449257+00:00,app[web.1]:,AB_TESTING:,B,1603316464309,1603316466373,mp1,uguzmue
2020-10-21T21:41:06.708595+00:00,app[web.1]:,AB_TESTING:,B,1603316464309,1603316466610,mp1,uguzmue
2020-10-21T21:41:08.609558+00:00,app[web.1]:,AB_TESTING:,C,1603316468539,0,0,uguzmue
2020-10-21T21:41:09.814703+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,0,0,uguzmue
2020-10-21T21:41:11.021868+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316470947,mp2,uguzmue
2020-10-21T21:41:11.173006+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316471085,mp2,uguzmue
2020-10-21T21:41:11.318370+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316471238,mp2,uguzmue
2020-10-21T21:41:11.454627+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316471376,mp2,uguzmue
2020-10-21T21:41:11.583743+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316471512,mp2,uguzmue
2020-10-21T21:41:11.733970+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316471658,mp2,uguzmue
2020-10-21T21:41:11.883495+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316471811,mp2,uguzmue
2020-10-21T21:41:12.001498+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316471925,mp2,uguzmue
2020-10-21T21:41:12.110713+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316472040,mp2,uguzmue
2020-10-21T21:41:12.271580+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316472176,mp2,uguzmue
2020-10-21T21:41:12.394544+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316472316,mp2,uguzmue
2020-10-21T21:41:12.506164+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316472433,mp2,uguzmue
2020-10-21T21:41:12.648841+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316472571,mp2,uguzmue
2020-10-21T21:41:12.776382+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316472700,mp2,uguzmue
2020-10-21T21:41:12.908795+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316472837,mp2,uguzmue
2020-10-21T21:41:13.062780+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316472984,mp2,uguzmue
2020-10-21T21:41:13.169469+00:00,app[web.1]:,AB_TESTING:,B,1603316469741,1603316473098,mp2,uguzmue
2020-10-21T21:41:14.585203+00:00,app[web.1]:,AB_TESTING:,C,1603316474512,0,0,uguzmue
2020-10-21T21:42:21.669339+00:00,app[web.1]:,AB_TESTING:,A,1603316541609,0,0,hskegr
2020-10-21T21:42:23.337659+00:00,app[web.1]:,AB_TESTING:,A,1603316541609,1603316543297,mp4,hskegr
2020-10-21T21:42:23.588677+00:00,app[web.1]:,AB_TESTING:,A,1603316541609,1603316543490,mp4,hskegr
